type,vertex_count,dimension,new_fp,new_energy,half_fp,half_energy,zero_fp,zero_energy
GRID,100,2,0,0.021414141414141413,1,0.02585858585858586,0,0.026262626262626262
GRID,150,2,1,0.020760626398210292,0,0.021834451901565997,0,0.022192393736017897
GRID,50,2,1,0.04081632653061224,0,0.03918367346938775,0,0.044081632653061226
GRID,100,2,3,0.02585858585858586,1,0.02666666666666667,0,0.030707070707070707
GRID,150,2,0,0.021834451901565997,1,0.022192393736017897,0,0.02237136465324385
GRID,50,2,2,0.044081632653061226,2,0.044081632653061226,0,0.03918367346938775
GRID,100,2,1,0.02707070707070707,1,0.027474747474747475,0,0.02666666666666667
GRID,150,2,0,0.02237136465324385,2,0.022013422818791945,0,0.021655480984340045
GRID,50,2,2,0.044081632653061226,0,0.031020408163265307,0,0.037551020408163265
GRID,100,2,2,0.02909090909090909,2,0.02707070707070707,0,0.026262626262626262
GRID,150,2,0,0.021118568232662192,0,0.021655480984340045,0,0.02308724832214765
GRID,50,2,0,0.052244897959183675,1,0.037551020408163265,0,0.04244897959183674
GRID,100,2,0,0.023434343434343436,0,0.027474747474747475,0,0.02707070707070707
GRID,150,2,0,0.021476510067114093,1,0.022192393736017897,0,0.021834451901565997
GRID,50,2,0,0.035918367346938776,0,0.0473469387755102,0,0.0326530612244898
GRID,100,2,1,0.027878787878787878,1,0.028686868686868688,0,0.02666666666666667
GRID,150,2,1,0.02237136465324385,0,0.021118568232662192,0,0.022550335570469798
GRID,50,2,5,0.022857142857142857,3,0.04081632653061224,0,0.0326530612244898
GRID,100,2,0,0.028686868686868688,1,0.02909090909090909,0,0.024646464646464646
GRID,150,2,0,0.02272930648769575,1,0.021476510067114093,0,0.021297539149888144
GRID,50,2,6,0.037551020408163265,2,0.03918367346938775,0,0.04081632653061224
GRID,100,2,1,0.026262626262626262,0,0.0298989898989899,0,0.02666666666666667
GRID,150,2,0,0.02093959731543624,1,0.02093959731543624,0,0.02093959731543624
GRID,50,2,1,0.04081632653061224,2,0.035918367346938776,0,0.0473469387755102
GRID,100,2,1,0.025454545454545455,0,0.025050505050505052,0,0.02909090909090909
GRID,150,2,0,0.02308724832214765,0,0.022550335570469798,0,0.022192393736017897
GRID,50,2,0,0.04081632653061224,0,0.031020408163265307,0,0.024489795918367346
GRID,100,2,1,0.02585858585858586,1,0.02666666666666667,0,0.02707070707070707
GRID,150,2,3,0.020760626398210292,1,0.02308724832214765,0,0.021118568232662192
GRID,50,2,0,0.02122448979591837,0,0.044081632653061226,0,0.04244897959183674
GRID,100,2,0,0.02707070707070707,4,0.024646464646464646,0,0.02909090909090909
GRID,150,2,1,0.020760626398210292,2,0.020760626398210292,0,0.022192393736017897
GRID,50,2,2,0.04244897959183674,0,0.0326530612244898,0,0.052244897959183675
GRID,100,2,1,0.028282828282828285,0,0.023434343434343436,0,0.02666666666666667
GRID,150,2,0,0.02237136465324385,0,0.021834451901565997,0,0.024340044742729307
GRID,50,2,1,0.029387755102040815,0,0.04081632653061224,0,0.027755102040816326
GRID,100,2,0,0.027474747474747475,0,0.02707070707070707,0,0.02909090909090909
GRID,150,2,3,0.021655480984340045,0,0.022550335570469798,0,0.021476510067114093
GRID,50,2,0,0.035918367346938776,6,0.022857142857142857,0,0.044081632653061226
GRID,100,2,3,0.025050505050505052,0,0.02666666666666667,0,0.02909090909090909
GRID,150,2,0,0.0229082774049217,4,0.020760626398210292,0,0.02308724832214765
GRID,50,2,0,0.045714285714285714,0,0.037551020408163265,0,0.031020408163265307
GRID,100,2,1,0.02303030303030303,1,0.02585858585858586,0,0.02666666666666667
GRID,150,2,5,0.021297539149888144,0,0.022013422818791945,0,0.021297539149888144
GRID,50,2,3,0.031020408163265307,2,0.037551020408163265,0,0.04081632653061224
GRID,100,2,2,0.025454545454545455,3,0.026262626262626262,0,0.02666666666666667
GRID,150,2,0,0.021118568232662192,0,0.02093959731543624,0,0.022013422818791945
GRID,50,2,3,0.04081632653061224,1,0.0326530612244898,0,0.035918367346938776
GRID,100,2,1,0.024646464646464646,0,0.027474747474747475,0,0.0298989898989899
GRID,150,2,0,0.021655480984340045,0,0.0229082774049217,0,0.021834451901565997
GRID,50,2,0,0.04081632653061224,2,0.04081632653061224,0,0.031020408163265307
GRID,100,2,6,0.027474747474747475,0,0.028282828282828285,0,0.02585858585858586
GRID,150,2,1,0.020760626398210292,0,0.021476510067114093,0,0.022550335570469798
GRID,50,2,0,0.05061224489795919,0,0.044081632653061226,0,0.04244897959183674
GRID,100,2,0,0.02707070707070707,1,0.027878787878787878,0,0.026262626262626262
GRID,150,2,0,0.023982102908277406,0,0.02058165548098434,0,0.021834451901565997
GRID,50,2,0,0.044081632653061226,2,0.0326530612244898,0,0.031020408163265307
GRID,100,2,2,0.028282828282828285,0,0.030303030303030304,0,0.02909090909090909
GRID,150,2,3,0.021297539149888144,1,0.021118568232662192,0,0.02058165548098434
GRID,50,2,0,0.045714285714285714,0,0.035918367346938776,0,0.04081632653061224
GRID,100,2,0,0.024646464646464646,2,0.02666666666666667,0,0.028282828282828285
GRID,150,2,1,0.021834451901565997,0,0.022192393736017897,0,0.021655480984340045
GRID,50,2,4,0.0326530612244898,0,0.0473469387755102,0,0.035918367346938776
GRID,100,2,0,0.028282828282828285,0,0.027474747474747475,0,0.028686868686868688
GRID,150,2,3,0.021655480984340045,1,0.019149888143176735,0,0.023266219239373602
GRID,50,2,2,0.04244897959183674,0,0.04897959183673469,0,0.014693877551020407
GRID,100,2,0,0.029494949494949494,5,0.02909090909090909,0,0.025454545454545455
GRID,150,2,0,0.021834451901565997,2,0.021834451901565997,0,0.021118568232662192
GRID,50,2,0,0.029387755102040815,0,0.037551020408163265,0,0.03918367346938775
GRID,100,2,0,0.026262626262626262,0,0.028686868686868688,0,0.029494949494949494
GRID,150,2,0,0.021655480984340045,0,0.02237136465324385,0,0.021655480984340045
GRID,50,2,5,0.045714285714285714,0,0.04897959183673469,0,0.04244897959183674
GRID,100,2,0,0.028282828282828285,0,0.02666666666666667,0,0.027474747474747475
GRID,150,2,0,0.02308724832214765,0,0.019865771812080536,0,0.021834451901565997
GRID,50,2,0,0.0473469387755102,1,0.03918367346938775,0,0.045714285714285714
GRID,100,2,2,0.025454545454545455,0,0.027878787878787878,0,0.025050505050505052
GRID,150,2,0,0.021297539149888144,0,0.021655480984340045,0,0.02272930648769575
GRID,50,2,0,0.0326530612244898,5,0.03918367346938775,0,0.04244897959183674
GRID,100,2,0,0.025050505050505052,0,0.024646464646464646,0,0.027474747474747475
GRID,150,2,0,0.021655480984340045,2,0.020044742729306488,0,0.022013422818791945
GRID,50,2,2,0.037551020408163265,1,0.026122448979591838,0,0.03918367346938775
GRID,100,2,0,0.02909090909090909,1,0.027878787878787878,0,0.024646464646464646
GRID,150,2,4,0.02451901565995526,2,0.021118568232662192,0,0.021834451901565997
GRID,50,2,0,0.03428571428571429,0,0.0326530612244898,0,0.04081632653061224
GRID,100,2,0,0.02909090909090909,1,0.024242424242424242,0,0.027878787878787878
GRID,150,2,2,0.021476510067114093,0,0.021655480984340045,0,0.021834451901565997
GRID,50,2,0,0.0163265306122449,0,0.044081632653061226,0,0.04244897959183674
GRID,100,2,0,0.02909090909090909,4,0.030707070707070707,0,0.02707070707070707
GRID,150,2,0,0.021834451901565997,0,0.02093959731543624,0,0.021297539149888144
GRID,50,2,0,0.044081632653061226,5,0.03918367346938775,0,0.04081632653061224
GRID,100,2,0,0.0298989898989899,0,0.030303030303030304,0,0.025050505050505052
GRID,150,2,0,0.020402684563758388,1,0.02308724832214765,0,0.0229082774049217
GRID,50,2,4,0.037551020408163265,1,0.05061224489795919,0,0.03918367346938775
GRID,100,2,2,0.024242424242424242,1,0.027878787878787878,0,0.024646464646464646
GRID,150,2,2,0.02022371364653244,3,0.022013422818791945,0,0.020760626398210292
GRID,50,2,0,0.037551020408163265,0,0.04081632653061224,0,0.03918367346938775
GRID,100,2,3,0.02666666666666667,0,0.02666666666666667,0,0.02666666666666667
GRID,150,2,0,0.022013422818791945,1,0.021476510067114093,0,0.021655480984340045
GRID,50,2,1,0.044081632653061226,1,0.044081632653061226,0,0.037551020408163265
GRID,100,2,0,0.025454545454545455,0,0.02585858585858586,0,0.028282828282828285
GRID,150,2,2,0.019686800894854587,1,0.02237136465324385,0,0.021118568232662192
GRID,50,2,4,0.044081632653061226,0,0.037551020408163265,0,0.037551020408163265
GRID,100,2,0,0.02666666666666667,0,0.024646464646464646,0,0.027474747474747475
GRID,150,2,4,0.02237136465324385,1,0.022013422818791945,0,0.0229082774049217
GRID,50,2,0,0.037551020408163265,0,0.05061224489795919,0,0.04081632653061224
GRID,100,2,3,0.024646464646464646,1,0.024646464646464646,0,0.026262626262626262
GRID,150,2,1,0.02058165548098434,0,0.0229082774049217,0,0.023266219239373602
GRID,50,2,5,0.04081632653061224,2,0.04081632653061224,0,0.035918367346938776
GRID,100,2,0,0.02666666666666667,1,0.026262626262626262,0,0.0298989898989899
GRID,150,2,4,0.0229082774049217,1,0.021297539149888144,0,0.022192393736017897
GRID,50,2,0,0.03918367346938775,0,0.044081632653061226,0,0.031020408163265307
GRID,100,2,0,0.026262626262626262,0,0.026262626262626262,0,0.02909090909090909
GRID,150,2,0,0.021297539149888144,0,0.0229082774049217,0,0.0229082774049217
GRID,50,2,0,0.04081632653061224,1,0.037551020408163265,0,0.044081632653061226
GRID,100,2,4,0.027474747474747475,0,0.026262626262626262,0,0.029494949494949494
GRID,150,2,1,0.022013422818791945,1,0.021118568232662192,0,0.021118568232662192
GRID,50,2,1,0.04244897959183674,0,0.04081632653061224,0,0.04897959183673469
GRID,100,2,3,0.02707070707070707,0,0.025050505050505052,0,0.02707070707070707
GRID,150,2,0,0.020760626398210292,2,0.021476510067114093,0,0.021834451901565997
GRID,50,2,2,0.0473469387755102,2,0.04244897959183674,0,0.0473469387755102
GRID,100,2,1,0.025050505050505052,0,0.02585858585858586,0,0.026262626262626262
GRID,150,2,3,0.022013422818791945,0,0.022013422818791945,0,0.023803131991051454
GRID,50,2,1,0.04244897959183674,1,0.05061224489795919,0,0.0473469387755102
GRID,100,2,0,0.028686868686868688,0,0.026262626262626262,0,0.025454545454545455
GRID,150,2,0,0.020402684563758388,0,0.022013422818791945,0,0.021297539149888144
GRID,50,2,2,0.0326530612244898,0,0.0326530612244898,0,0.037551020408163265
GRID,100,2,0,0.025454545454545455,2,0.027474747474747475,0,0.02909090909090909
GRID,150,2,1,0.022550335570469798,0,0.02308724832214765,0,0.020760626398210292
GRID,50,2,1,0.035918367346938776,1,0.044081632653061226,0,0.02122448979591837
GRID,100,2,1,0.02666666666666667,2,0.026262626262626262,0,0.02707070707070707
GRID,150,2,1,0.022013422818791945,0,0.02093959731543624,0,0.022550335570469798
GRID,50,2,1,0.04897959183673469,2,0.04081632653061224,0,0.035918367346938776
GRID,100,2,1,0.029494949494949494,2,0.022222222222222223,0,0.02909090909090909
GRID,150,2,2,0.02093959731543624,0,0.020402684563758388,0,0.022550335570469798
GRID,50,2,1,0.0326530612244898,0,0.044081632653061226,0,0.04081632653061224
GRID,100,2,3,0.028282828282828285,0,0.02666666666666667,0,0.02181818181818182
GRID,150,2,2,0.021118568232662192,0,0.022192393736017897,0,0.021655480984340045
GRID,50,2,0,0.04081632653061224,0,0.03918367346938775,0,0.04081632653061224
GRID,100,2,0,0.02707070707070707,0,0.02585858585858586,0,0.026262626262626262
GRID,150,2,0,0.020760626398210292,6,0.022192393736017897,0,0.021297539149888144
GRID,50,2,0,0.037551020408163265,0,0.045714285714285714,0,0.035918367346938776
GRID,100,2,0,0.028282828282828285,0,0.024242424242424242,0,0.02707070707070707
GRID,150,2,0,0.02237136465324385,1,0.022550335570469798,0,0.02237136465324385
GRID,50,2,4,0.044081632653061226,1,0.04244897959183674,0,0.04081632653061224
GRID,100,2,5,0.02707070707070707,0,0.025454545454545455,0,0.02707070707070707
GRID,150,2,0,0.021297539149888144,0,0.023445190156599554,0,0.020760626398210292
GRID,50,2,1,0.03918367346938775,1,0.035918367346938776,0,0.037551020408163265
GRID,100,2,0,0.027878787878787878,0,0.02383838383838384,0,0.02707070707070707
GRID,150,2,0,0.021476510067114093,1,0.02272930648769575,0,0.022550335570469798
GRID,50,2,1,0.05061224489795919,0,0.037551020408163265,0,0.03918367346938775
GRID,100,2,3,0.027878787878787878,6,0.027878787878787878,0,0.026262626262626262
GRID,150,2,2,0.022192393736017897,0,0.022013422818791945,0,0.022550335570469798
GRID,50,2,0,0.045714285714285714,0,0.035918367346938776,0,0.027755102040816326
GRID,100,2,0,0.02707070707070707,9,0.025454545454545455,0,0.028686868686868688
GRID,150,2,0,0.022550335570469798,3,0.02308724832214765,0,0.022192393736017897
GRID,50,2,0,0.04244897959183674,0,0.044081632653061226,0,0.0473469387755102
GRID,100,2,6,0.024242424242424242,0,0.029494949494949494,0,0.025454545454545455
GRID,150,2,0,0.022550335570469798,0,0.02308724832214765,0,0.021655480984340045
GRID,50,2,1,0.04081632653061224,0,0.04081632653061224,0,0.037551020408163265
GRID,100,2,0,0.027878787878787878,0,0.02707070707070707,0,0.0298989898989899
GRID,150,2,1,0.021476510067114093,1,0.022013422818791945,0,0.02272930648769575
GRID,50,2,0,0.044081632653061226,3,0.035918367346938776,0,0.044081632653061226
GRID,100,2,0,0.025050505050505052,2,0.02707070707070707,0,0.02585858585858586
GRID,150,2,1,0.022013422818791945,3,0.022192393736017897,0,0.021118568232662192
GRID,50,2,2,0.04244897959183674,0,0.029387755102040815,0,0.044081632653061226
GRID,100,2,3,0.02707070707070707,2,0.029494949494949494,0,0.027474747474747475
GRID,150,2,0,0.022550335570469798,2,0.020044742729306488,0,0.021476510067114093
GRID,50,2,1,0.04081632653061224,2,0.044081632653061226,0,0.04244897959183674
GRID,100,2,0,0.027474747474747475,0,0.026262626262626262,0,0.02666666666666667
GRID,150,2,1,0.020760626398210292,4,0.022013422818791945,0,0.021655480984340045
GRID,50,2,1,0.03918367346938775,1,0.035918367346938776,0,0.044081632653061226
GRID,100,2,1,0.02585858585858586,1,0.026262626262626262,0,0.025454545454545455
GRID,150,2,0,0.021118568232662192,0,0.02272930648769575,0,0.022013422818791945
GRID,50,2,0,0.0473469387755102,1,0.044081632653061226,0,0.03918367346938775
GRID,100,2,1,0.02707070707070707,1,0.024646464646464646,0,0.02585858585858586
GRID,150,2,0,0.0229082774049217,0,0.019328859060402683,0,0.02272930648769575
GRID,50,2,1,0.044081632653061226,2,0.03428571428571429,0,0.04081632653061224
GRID,100,2,0,0.028282828282828285,1,0.02707070707070707,0,0.026262626262626262
GRID,150,2,0,0.022192393736017897,1,0.02058165548098434,0,0.023266219239373602
GRID,50,2,0,0.035918367346938776,1,0.029387755102040815,0,0.044081632653061226
GRID,100,2,1,0.02666666666666667,0,0.026262626262626262,0,0.028282828282828285
GRID,150,2,0,0.02093959731543624,0,0.021118568232662192,0,0.021834451901565997
GRID,50,2,0,0.04081632653061224,1,0.037551020408163265,0,0.04081632653061224
GRID,100,2,0,0.027474747474747475,0,0.02707070707070707,0,0.025050505050505052
GRID,150,2,4,0.02093959731543624,2,0.022192393736017897,0,0.02308724832214765
GRID,50,2,0,0.04897959183673469,0,0.037551020408163265,0,0.031020408163265307
GRID,100,2,0,0.02585858585858586,0,0.028282828282828285,0,0.028282828282828285
GRID,150,2,0,0.021834451901565997,0,0.021834451901565997,0,0.021118568232662192
GRID,50,2,1,0.0473469387755102,5,0.044081632653061226,0,0.035918367346938776
GRID,100,2,1,0.027474747474747475,0,0.02909090909090909,0,0.028282828282828285
GRID,150,2,1,0.022192393736017897,0,0.021297539149888144,0,0.022013422818791945
GRID,50,2,8,0.044081632653061226,1,0.044081632653061226,0,0.044081632653061226
GRID,100,2,0,0.0298989898989899,0,0.02707070707070707,0,0.027878787878787878
GRID,150,2,0,0.02093959731543624,1,0.023445190156599554,0,0.022013422818791945
GRID,50,2,0,0.044081632653061226,2,0.035918367346938776,0,0.04244897959183674
GRID,100,2,1,0.025454545454545455,12,0.02585858585858586,0,0.027878787878787878
GRID,150,2,2,0.022192393736017897,0,0.021297539149888144,0,0.022013422818791945
GRID,50,2,0,0.035918367346938776,0,0.029387755102040815,0,0.0473469387755102
GRID,100,2,0,0.02666666666666667,2,0.025454545454545455,0,0.028282828282828285
GRID,150,2,1,0.021297539149888144,1,0.02237136465324385,0,0.021297539149888144
GRID,50,2,0,0.03428571428571429,0,0.0473469387755102,0,0.045714285714285714
GRID,100,2,0,0.028686868686868688,0,0.02666666666666667,0,0.026262626262626262
GRID,150,2,0,0.02272930648769575,0,0.021655480984340045,0,0.021655480984340045
GRID,50,2,0,0.044081632653061226,0,0.03918367346938775,0,0.026122448979591838
GRID,100,2,2,0.025454545454545455,0,0.02707070707070707,0,0.030303030303030304
GRID,150,2,1,0.020044742729306488,1,0.021655480984340045,0,0.022013422818791945
GRID,50,2,0,0.04244897959183674,0,0.0326530612244898,0,0.037551020408163265
GRID,100,2,1,0.024646464646464646,2,0.02707070707070707,0,0.026262626262626262
GRID,150,2,0,0.023803131991051454,2,0.019865771812080536,0,0.02237136465324385
GRID,50,2,0,0.0473469387755102,0,0.04244897959183674,0,0.037551020408163265
GRID,100,2,0,0.02383838383838384,0,0.027878787878787878,0,0.029494949494949494
GRID,150,2,0,0.022013422818791945,2,0.022013422818791945,0,0.021297539149888144
GRID,50,2,0,0.037551020408163265,0,0.0,0,0.044081632653061226
GRID,100,2,0,0.02666666666666667,2,0.029494949494949494,0,0.027474747474747475
GRID,150,2,0,0.020044742729306488,1,0.021834451901565997,0,0.020760626398210292
GRID,50,2,0,0.035918367346938776,8,0.045714285714285714,0,0.037551020408163265
GRID,100,2,2,0.02585858585858586,2,0.027474747474747475,0,0.025050505050505052
GRID,150,2,3,0.021655480984340045,0,0.020760626398210292,0,0.022192393736017897
GRID,50,2,0,0.03918367346938775,0,0.04081632653061224,0,0.0163265306122449
GRID,100,2,2,0.02666666666666667,1,0.028686868686868688,0,0.02666666666666667
GRID,150,2,2,0.02237136465324385,0,0.019865771812080536,0,0.022192393736017897
GRID,50,2,0,0.044081632653061226,0,0.04081632653061224,0,0.03918367346938775
GRID,100,2,2,0.030707070707070707,0,0.024646464646464646,0,0.025050505050505052
GRID,150,2,1,0.02308724832214765,1,0.021655480984340045,0,0.02272930648769575
GRID,50,2,2,0.037551020408163265,0,0.03918367346938775,0,0.04081632653061224
GRID,100,2,2,0.02707070707070707,2,0.02666666666666667,0,0.02666666666666667
GRID,150,2,0,0.021118568232662192,1,0.023982102908277406,0,0.021834451901565997
GRID,50,2,1,0.044081632653061226,1,0.0473469387755102,0,0.031020408163265307
GRID,100,2,0,0.02707070707070707,0,0.02585858585858586,0,0.024242424242424242
GRID,150,2,0,0.022013422818791945,1,0.023624161073825502,0,0.02058165548098434
GRID,50,2,1,0.0326530612244898,1,0.044081632653061226,0,0.03428571428571429
GRID,100,2,1,0.028686868686868688,0,0.028282828282828285,0,0.02585858585858586
GRID,150,2,0,0.0229082774049217,6,0.02237136465324385,0,0.021834451901565997
GRID,50,3,1,0.05714285714285714,2,0.052244897959183675,0,0.053877551020408164
GRID,100,3,2,0.035555555555555556,2,0.033535353535353536,0,0.035555555555555556
GRID,150,3,0,0.028814317673378075,2,0.030246085011185683,0,0.028277404921700222
GRID,50,3,0,0.052244897959183675,2,0.03918367346938775,0,0.0636734693877551
GRID,100,3,0,0.03313131313131313,1,0.03838383838383838,0,0.03434343434343434
GRID,150,3,0,0.02756152125279642,5,0.02970917225950783,0,0.03006711409395973
GRID,50,3,1,0.05714285714285714,0,0.053877551020408164,0,0.05551020408163265
GRID,100,3,1,0.037575757575757575,0,0.03434343434343434,0,0.03636363636363636
GRID,150,3,0,0.030782997762863536,0,0.02970917225950783,0,0.02917225950782998
GRID,50,3,1,0.052244897959183675,1,0.04244897959183674,0,0.05061224489795919
GRID,100,3,0,0.033535353535353536,1,0.037575757575757575,0,0.03595959595959596
GRID,150,3,4,0.02917225950782998,1,0.030604026845637584,0,0.02953020134228188
GRID,50,3,0,0.045714285714285714,0,0.024489795918367346,0,0.060408163265306125
GRID,100,3,3,0.039191919191919194,3,0.03595959595959596,0,0.03676767676767677
GRID,150,3,0,0.032214765100671144,0,0.030246085011185683,0,0.029351230425055927
GRID,50,3,2,0.045714285714285714,0,0.045714285714285714,0,0.05551020408163265
GRID,100,3,1,0.037575757575757575,2,0.03878787878787879,0,0.037575757575757575
GRID,150,3,2,0.028277404921700222,2,0.030246085011185683,0,0.030246085011185683
GRID,50,3,0,0.052244897959183675,0,0.05714285714285714,0,0.052244897959183675
GRID,100,3,0,0.039595959595959594,1,0.03838383838383838,0,0.03393939393939394
GRID,150,3,2,0.03006711409395973,1,0.031140939597315436,0,0.02988814317673378
GRID,50,3,0,0.05061224489795919,1,0.05714285714285714,0,0.052244897959183675
GRID,100,3,0,0.03636363636363636,0,0.03393939393939394,0,0.033535353535353536
GRID,150,3,2,0.02988814317673378,0,0.03006711409395973,0,0.030782997762863536
GRID,50,3,1,0.05061224489795919,1,0.04897959183673469,0,0.04244897959183674
GRID,100,3,0,0.03636363636363636,3,0.03272727272727273,0,0.03595959595959596
GRID,150,3,0,0.02917225950782998,0,0.02791946308724832,0,0.03006711409395973
GRID,50,3,0,0.044081632653061226,0,0.04897959183673469,0,0.0636734693877551
GRID,100,3,0,0.03515151515151515,4,0.03515151515151515,0,0.03474747474747475
GRID,150,3,3,0.03006711409395973,1,0.030604026845637584,0,0.03006711409395973
GRID,50,3,2,0.05551020408163265,0,0.0473469387755102,0,0.0473469387755102
GRID,100,3,0,0.03111111111111111,4,0.03111111111111111,0,0.03393939393939394
GRID,150,3,0,0.028456375838926174,4,0.02917225950782998,0,0.02970917225950783
GRID,50,3,0,0.05551020408163265,0,0.053877551020408164,0,0.05714285714285714
GRID,100,3,0,0.03515151515151515,0,0.03515151515151515,0,0.030707070707070707
GRID,150,3,0,0.028993288590604026,1,0.02791946308724832,0,0.028993288590604026
GRID,50,3,0,0.044081632653061226,2,0.060408163265306125,0,0.053877551020408164
GRID,100,3,0,0.035555555555555556,1,0.04040404040404041,0,0.03838383838383838
GRID,150,3,0,0.028814317673378075,2,0.02791946308724832,0,0.03167785234899329
